x,y,reach_id_R,reach_len,n_nodes,width,width_var,max_width,rch_id_up,rch_id_dn,n_rch_up,n_rch_down,fdir_set,conn_reach,rg_us_nd,rg_ds_nd,rg_inlet,rg_outlet,rg_flux,rg_outflx,wse,wse_var,facc,n_chan_max,n_chan_mod,obstr_type,grod_id,hfalls_id,dist_out,lakeflag,swot_orbit,swot_obs,type,river_name,edit_flag,trib_flag,path_freq,path_order,path_segs,main_side,strm_order,end_reach,network,mask_date
-58.613263300941917,-33.905101447307402,7,11969.703259886622618,55,491.575759229039363,9489.613823242902072,848.309987057938201,"20",11 23,1,2,1,"12, 20, 11, 23",11,9,0,0,0.140431287866189,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2019 Landsat 8, manually cleaned in 2025"
-58.548007629696016,-33.919358808012241,11,1737.097931724100135,8,262.075276278938986,8809.172420060309378,592.774624079223940,"7","17",1,1,1,"7, 23, 16, 17",9,13,0,0,0.057388820616786,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2019 Landsat 8, manually cleaned in 2025"
-58.669864562477088,-33.874649752261774,12,3581.014984157267918,16,277.192257801851554,23949.160734857014177,905.995463326661252,"20",29 42,1,2,1,"20, 7, 29, 42",11,14,0,0,0.079187114130080,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2019 Landsat 8, manually cleaned in 2025"
-58.639797063594074,-33.936067158863104,16,19406.250026432389859,89,128.164851175208582,4089.294989703603733,802.328720084573547,"25","17",1,1,1,"25, 20, 11, 17",18,13,0,0,0.040064273311447,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2019 Landsat 8, manually cleaned in 2025"
-58.499386455013841,-33.931641921056091,17,10191.993479830411161,46,415.253965796588091,8252.419329915814160,636.232490293453679,11 16,"1156",2,1,1,"11, 16, 27, 1156",13,19,0,0,0.097453093928233,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2019 Landsat 8, manually cleaned in 2025"
-58.704356205187977,-33.901598485775502,20,7421.340992180913418,35,702.555106600348381,2188.462263446407633,848.309987057938201,"25",12 7,1,2,1,"16, 25, 12, 7",18,11,0,0,0.219618401996269,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2019 Landsat 8, manually cleaned in 2025"
-58.527895106441022,-33.896692786081609,23,6396.236641126710310,30,379.226778201223283,3386.369903914493079,592.774624079223940,"7",32 33,1,2,1,"7, 11, 32, 33",9,24,0,0,0.083042467249402,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2019 Landsat 8, manually cleaned in 2025"
-58.750151168057783,-33.929816170437533,25,3996.396532013579872,18,690.091547099591139,71681.531773597860592,1824.359608988276250,"46",16 20,1,2,1,"35, 46, 16, 20",25,18,0,0,0.259682675307715,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2019 Landsat 8, manually cleaned in 2025"
-58.589591650600177,-33.958240740335391,27,28859.283106972012320,133,61.664334689173273,8134.271642128622261,1114.668509248920145,"35","1156",1,1,1,"38, 35, 17, 1156",27,19,0,0,0.022090623287374,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2019 Landsat 8, manually cleaned in 2025"
-58.653737997271911,-33.840926265490189,29,5225.719197210321909,24,56.442884965149936,204.421340292249965,167.661982560690291,"12",41 1157,1,2,1,"12, 42, 41, 1157",14,29,0,0,0.014888866129040,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2019 Landsat 8, manually cleaned in 2025"
