x,y,reach_id_R,reach_len,n_nodes,width,width_var,max_width,rch_id_up,rch_id_dn,n_rch_up,n_rch_down,fdir_set,conn_reach,rg_us_nd,rg_ds_nd,rg_inlet,rg_outlet,rg_flux,rg_outflx,wse,wse_var,facc,n_chan_max,n_chan_mod,obstr_type,grod_id,hfalls_id,dist_out,lakeflag,swot_orbit,swot_obs,type,river_name,edit_flag,trib_flag,path_freq,path_order,path_segs,main_side,strm_order,end_reach,network,mask_date
29.266771690582260,45.429642092476193,8,2918.653459698320603,13,476.641848499955188,37154.740770081843948,883.290638351432335,9 12,"53",2,1,1,"9, 12, 37, 53",4,9,0,0,0.510151976783772,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2000 Landsat 5, manually cleaned in 2025"
29.244229184876012,45.440200188996783,9,1801.261145182148766,8,187.588507498762880,29030.682248566045018,745.853957942690840,17 59,"8",2,1,1,"17, 59, 8, 12",10,4,0,0,0.146737712463572,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2000 Landsat 5, manually cleaned in 2025"
29.245351411120161,45.434118165074331,12,992.451888881470154,4,482.875744690297552,3730.892448833651997,699.541055343281187,43 25,"8",2,1,1,"43, 25, 9, 8",14,4,0,0,0.363414264320200,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2000 Landsat 5, manually cleaned in 2025"
29.224275653924980,45.443733736962891,17,2182.204130589550005,10,119.185390163854223,1249.330871472425770,271.781734877363817,"39","9",1,1,1,"25, 39, 9, 59",18,10,0,0,0.081890190686746,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2000 Landsat 5, manually cleaned in 2025"
29.228119977595146,45.434239525590357,25,2002.390167898331583,9,99.359380067203318,4209.711086097646330,387.348568872474345,"39","12",1,1,1,"17, 39, 12, 43",18,14,0,0,0.068268086961281,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2000 Landsat 5, manually cleaned in 2025"
29.204822781291998,45.374356162454895,37,19484.338462873110984,90,52.485174437744568,909.711661401067659,365.897358470884967,"73","53",1,1,1,"48, 73, 8, 53",36,9,0,0,0.010427058672695,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2000 Landsat 5, manually cleaned in 2025"
29.205452703949891,45.428456856741654,39,2811.906575818623423,13,167.247789884374555,5407.706584281216237,501.601153308442747,"50",17 25,1,2,1,"50, 43, 17, 25",38,18,0,0,0.150158277648027,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2000 Landsat 5, manually cleaned in 2025"
29.223373897085843,45.422091820661471,43,3799.529731399413322,17,328.736761164825623,1635.167196989038530,501.601153308442747,"50","12",1,1,1,"39, 50, 12, 25",38,14,0,0,0.295146177358920,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2000 Landsat 5, manually cleaned in 2025"
29.113719881207885,45.377955241387248,48,1379.516582792166901,6,227.438083026525362,1236.831701858219276,303.861217114305532,"73","50",1,1,1,"37, 73, 50, 65",36,45,0,0,0.045184383238276,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2000 Landsat 5, manually cleaned in 2025"
29.167234292046206,45.393910975856343,50,8550.002623078120450,39,360.161905400450223,3237.007934980984828,501.601153308442747,48 65,39 43,2,2,1,"48, 65, 39, 43",45,38,0,0,0.445304455006946,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2000 Landsat 5, manually cleaned in 2025"
29.318273719194242,45.445070090488386,53,7589.109084405978138,34,373.366298007379839,5423.465858298024614,674.339175330909711,8 37,97 84,2,2,1,"8, 37, 97, 84",9,47,0,0,0.520579035456467,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2000 Landsat 5, manually cleaned in 2025"
29.083599924624885,45.398904625470472,59,31427.198278445754113,145,81.395089819197111,1803.548477192087375,624.580800136892208,"118","9",1,1,1,"68, 118, 9, 17",52,10,0,0,0.064847521776826,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2000 Landsat 5, manually cleaned in 2025"
29.075383026184028,45.384975465080174,65,7831.746835724349694,36,262.958115780646551,1694.770131285260504,384.357415468856743,75 76,"50",2,1,1,"75, 76, 48, 50",58,45,0,0,0.400120071768671,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2000 Landsat 5, manually cleaned in 2025"
28.963035310264409,45.329429382489231,68,881.583423320705037,4,572.023517214027038,528.727235446501822,624.580800136892208,"118",75 86,1,2,1,"59, 118, 75, 86",52,61,0,0,0.455731513679641,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2000 Landsat 5, manually cleaned in 2025"
29.075150495736430,45.367323577383331,73,5902.837986465649919,27,199.739493212673324,1628.476401105596096,396.186555491876902,"86",37 48,1,2,1,"86, 76, 37, 48",66,36,0,0,0.055611441910970,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2000 Landsat 5, manually cleaned in 2025"
28.995303349074749,45.358106621692173,75,8036.997440121609543,37,352.337615115381368,3699.169978488019296,601.998076508375902,"68","65",1,1,1,"68, 86, 65, 76",61,58,0,0,0.293469240221185,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2000 Landsat 5, manually cleaned in 2025"
29.042662922207064,45.361377604958605,76,144.134030800821279,1,383.057556358788247,338.019633288920943,410.493899663309776,"86","65",1,1,1,"73, 86, 65, 75",66,58,0,0,0.106650831547486,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2000 Landsat 5, manually cleaned in 2025"
29.378739911514465,45.413345876044225,84,6938.505818980052936,32,186.270364777183090,12065.235212970477733,768.714830937713486,"53",93 101,1,2,1,"53, 97, 93, 101",47,74,0,0,0.143953588504561,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2000 Landsat 5, manually cleaned in 2025"
29.005988962643215,45.343115866724141,86,7521.163650686632536,35,194.811225907229101,3752.442339902814638,601.998076508375902,"68",73 76,1,2,1,"68, 75, 73, 76",61,66,0,0,0.162262273458456,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2000 Landsat 5, manually cleaned in 2025"
29.450764708284954,45.409999705769152,93,5932.689121644256375,27,96.696019845964614,1039.952344537126010,322.293490741684820,"84","108",1,1,1,"84, 101, 99, 108",74,80,0,0,0.079403343505585,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2000 Landsat 5, manually cleaned in 2025"
29.394572786389432,45.437839211043482,97,6442.694114367423936,30,487.338732690767017,10333.380204649158259,720.670154004106394,"53",99 121,1,2,1,"53, 84, 99, 121",47,84,0,0,0.376625446951905,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2000 Landsat 5, manually cleaned in 2025"
29.455261868307169,45.430012834405872,99,5134.123155527937342,23,244.941718318827128,3357.839390699914020,489.961490417447408,"97","108",1,1,1,"97, 121, 93, 108",84,80,0,0,0.177953244685804,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2000 Landsat 5, manually cleaned in 2025"
29.487954949886987,45.392328896313579,101,12642.336237588368022,59,78.608173106008834,1267.533395810910633,429.724654322246465,"84","110",1,1,1,"84, 93, 110, 108",74,87,0,0,0.064550244998976,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2000 Landsat 5, manually cleaned in 2025"
29.512423809552349,45.416011245593602,108,5204.190044106117057,24,303.762073507187836,4336.078583074019662,429.724654322246465,93 99,"110",2,1,1,"93, 99, 101, 110",80,87,0,0,0.257356588191389,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2000 Landsat 5, manually cleaned in 2025"
29.546170369346775,45.409425167623269,110,660.260732027290260,3,338.911803587944917,2914.209470948627768,547.793599465262105,101 108,"116",2,1,1,"101, 108, 116, 121",87,93,0,0,0.321906833190366,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2000 Landsat 5, manually cleaned in 2025"
29.571430272667882,45.398390087657354,116,4362.993957939876964,20,613.569812802840715,23466.433035871905304,960.893538672141858,110 121,131 129,2,2,1,"110, 121, 131, 129",93,99,0,0,0.520579035456467,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2000 Landsat 5, manually cleaned in 2025"
28.786244911766516,45.330472845363566,118,43916.864410079673689,204,397.568625238816765,10580.703296632123966,624.580800136892208,"192",59 68,1,2,1,"192, 197, 59, 68",101,52,0,0,0.520579035456467,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2000 Landsat 5, manually cleaned in 2025"
