x,y,reach_id_R,reach_len,n_nodes,width,width_var,max_width,rch_id_up,rch_id_dn,n_rch_up,n_rch_down,fdir_set,conn_reach,rg_us_nd,rg_ds_nd,rg_inlet,rg_outlet,rg_flux,rg_outflx,wse,wse_var,facc,n_chan_max,n_chan_mod,obstr_type,grod_id,hfalls_id,dist_out,lakeflag,swot_orbit,swot_obs,type,river_name,edit_flag,trib_flag,path_freq,path_order,path_segs,main_side,strm_order,end_reach,network,mask_date
106.258059296546321,20.360399620607883,80,1294.877986184849988,5,323.393042152721193,4710.398480122424189,479.612753489049283,"55","62",1,1,1,"55, 81, 62",53,58,0,0,0.217414676538613,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.261068254225862,20.357718689782413,81,1561.594614373764898,7,80.464970183099837,10380.647321530466797,465.292715771453004,"55","62",1,1,1,"55, 80, 62",53,58,0,0,0.054095985951319,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.319492387624990,20.344445046994025,92,1711.988063619816103,7,156.353771435672371,2387.373761104380719,290.807947357158127,"63","328",1,1,1,"63, 93, 328",59,73,0,0,0.047328579575027,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.314593264137287,20.341569400626121,93,726.163809723775671,3,121.095513655145481,2014.336049279287408,290.807947357158127,"63","328",1,1,1,"63, 92, 328",59,73,0,0,0.036655838881151,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.548664908678518,20.765393572779349,94,1402.078272661887922,6,311.655791059051467,656.466317575422408,407.131126300021378,118 119,"95",2,1,1,"118, 119, 64, 95",75,60,0,0,0.141079920168998,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.614269125667988,20.706159578580522,95,19952.971099810485612,90,427.706249475098105,15439.170632554549229,740.276177757073356,64 94,"325",2,1,1,"64, 94, 104, 325",60,65,0,0,0.181268541644680,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.651691397435499,20.772212290215506,104,34652.737932933057891,158,79.142895751043312,1325.554388431587768,339.137430335658735,"156","325",1,1,1,"119, 156, 95, 325",84,65,0,0,0.010872835977219,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.259260179346427,20.677375120274135,107,52329.849391782903695,238,154.342992841254386,2306.498670659367235,709.952676582501908,"110",45 65,1,2,1,"75, 110, 45, 65",68,45,0,0,0.104465649317581,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.117388137119207,20.623373486366830,110,1968.725740673786049,9,514.747220212714865,35224.483623022286338,1232.421985336054604,"184",75 107,1,2,1,"76, 184, 75, 107",69,68,0,0,0.309857514764402,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.531774206761014,20.798545717113750,118,8279.465912987827323,37,253.899598259707403,3290.336884546920373,411.264543198374099,147 170,"94",2,1,1,"147, 170, 94, 119",92,75,0,0,0.128809470813404,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.569038344043491,20.764558545635637,119,5231.473408863307668,23,89.316062175775187,2779.436987897636300,407.131126300021378,"156","94",1,1,1,"104, 156, 94, 118",84,75,0,0,0.012270449355594,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.502857433374032,20.820961289892015,147,7916.029417014998216,35,227.485629471117250,1413.186496764049252,290.807947357158127,"173","118",1,1,1,"173, 156, 118, 170",117,92,0,0,0.064769260346854,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.553892079641457,20.824559356241551,156,14314.513441094364680,65,81.284930594709763,705.216300482549741,174.484768414294876,"173",104 119,1,2,1,"147, 173, 104, 119",117,84,0,0,0.023143285332813,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.458356781236830,20.818422456979697,170,15681.163917225785553,71,106.236414884061091,2125.031255269422218,367.846190130785317,"217","118",1,1,1,"217, 219, 118, 147",137,92,0,0,0.064040210466550,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.490490048565633,20.845763276260914,173,2299.804083681660813,10,197.133127878894612,7792.885897309344728,465.292715771453004,"196",147 156,1,2,1,"196, 336, 147, 156",139,117,0,0,0.087912545679667,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
105.910738624752227,20.823975196265536,184,81773.493117680889554,369,487.935807071042802,30180.047435741962545,1291.396860571052230,"212",76 110,1,2,1,"212, 236, 76, 110",150,69,0,0,0.658807179494842,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.475849805535873,20.860836137734779,196,2723.970345133276624,12,293.426103618206639,5484.179494928695021,407.131126300021378,220 219,173 336,2,2,1,"220, 219, 173, 336",160,139,0,0,0.138727936111372,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
105.841462052377594,21.079557812252006,212,82.252908639674828,1,708.651471829230445,2973.484624205159434,775.972388163467826,,184 236,0,2,1,"184, 236",172,150,1,0,1.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.355087353793792,20.951770186160701,217,46092.887579648093379,210,239.725920253043853,3384.470645749403957,465.292715771453004,"241",170 219,1,2,1,"241, 267, 170, 219",177,137,0,0,0.165556927454823,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.461455402508236,20.875205539704687,219,4301.744035989518125,19,168.406255773740440,1198.687279136633379,348.969536828589753,"217","196",1,1,1,"170, 217, 196, 220",137,160,0,0,0.101516716988273,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.451178219520457,20.952758633495296,220,27014.260153911014640,124,105.501637967349126,1103.519729001904125,290.807947357158127,"245","196",1,1,1,"244, 245, 196, 219",179,160,0,0,0.037211219123099,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.770941710605598,20.929720269313080,228,709.984733241301115,3,1182.693678327192856,620.159483289481955,1221.393378900064363,"301",250 251,1,2,1,"301, 332, 250, 251",166,186,0,0,0.044876832689049,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
105.994722803647107,21.057854752832181,236,45972.638698470604140,208,252.699423172167798,7765.070761292554380,642.415753045399924,"212",262 263,1,2,1,"184, 212, 262, 263",150,194,0,0,0.341192820505158,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.305914304496227,21.065153208356936,241,1738.146091237235623,7,393.551064486841540,1690.086249206883167,520.213070950228712,268 269,217 267,2,2,1,"268, 269, 217, 267",199,177,0,0,0.341192820505158,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.525268683460737,20.966460807306383,244,36604.783129566196294,166,133.372214669384533,1163.390457043820561,329.011634558699313,"245","271",1,1,1,"220, 245, 270, 271",179,202,0,0,0.047041380594787,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.408490417814249,21.010091665284190,245,3633.741815737170782,16,183.123371279581960,5535.090427498153986,526.675592910051591,"267",220 244,1,2,1,"267, 296, 220, 244",203,179,0,0,0.084252599717886,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.780795285242831,20.917919542698673,250,2945.781693214936695,13,151.104650643407354,73618.546491992252413,1163.231789428632510,"228","334",1,1,1,"228, 251, 260, 334",186,191,0,0,0.007269841870206,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.770822609029508,20.919586097523876,251,1630.591213649261817,7,781.666411854148237,35577.574803844778216,1243.352771283519814,"228",278 260,1,2,1,"228, 250, 278, 260",186,208,0,0,0.037606990818843,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.776718170833462,20.906696265124371,260,1963.736265106312430,9,179.013405242802520,19176.469480942749215,756.100663128611018,"251","334",1,1,1,"251, 278, 250, 334",208,191,0,0,0.010326797763696,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.151362450944333,21.108284449245879,262,1799.230447826963882,8,237.773445814259048,6763.873312426583652,536.223359838681745,"236","285",1,1,1,"236, 263, 285",194,215,0,0,0.239920020719675,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.154762030577402,21.104125407227865,263,1655.893182597560553,7,100.366707622066855,12364.648128149143304,536.223359838681745,"236","285",1,1,1,"236, 262, 285",194,215,0,0,0.101272799785483,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.362918804532839,21.065847320304687,267,18725.524472010125464,85,254.320231344266745,5411.846877807597593,526.675592910051591,"241",245 296,1,2,1,"217, 241, 245, 296",177,203,0,0,0.175635893050334,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.293259022572528,21.079071568613514,268,2966.595654153948090,13,168.539234807426311,40299.070018360311224,814.262252600042757,"285","241",1,1,1,"269, 285, 241",219,199,0,0,0.135645762386504,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.302260930967279,21.084217338068669,269,2887.265512632569880,13,255.391272699885604,31009.760705623804824,908.513070638929435,"285","241",1,1,1,"268, 285, 241",219,199,0,0,0.205547058118654,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.576441139622673,20.976339564118401,270,8920.955514511811998,40,112.780905008536422,1143.043504606820534,329.011634558699313,"292","271",1,1,1,"292, 293, 244, 271",220,202,0,0,0.034027590538369,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.623180661425764,20.881596039135591,271,19788.257567867414764,91,262.614516147620463,3821.975193503428272,372.415883232143017,244 270,294 295,2,2,1,"244, 270, 294, 295",202,221,0,0,0.081068971133156,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.760614122260492,20.896118652393632,278,4445.081301218916451,20,472.897830114463318,2484.505200774056902,756.100663128611018,"251","300",1,1,1,"251, 260, 300, 294",208,226,0,0,0.027280193055147,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.228259386949716,21.108725254816463,285,16770.055040700506652,76,430.468056868012070,27190.456362406628614,814.262252600042757,262 263,268 269,2,2,1,"262, 263, 268, 269",215,219,0,0,0.341192820505158,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.522274107900941,21.030163463051856,292,9618.393120610808182,43,192.487753656899713,8455.540909073253715,468.913725369408951,"296",270 293,1,2,1,"311, 296, 270, 293",235,220,0,0,0.058934814829922,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.576664877157754,21.013643276649152,293,8620.168616019707770,39,82.552400931369434,677.073199894060963,232.646357885726502,"292","313",1,1,1,"270, 292, 313, 311",220,236,0,0,0.024907224291553,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
