x,y,reach_id_R,reach_len,n_nodes,width,width_var,max_width,rch_id_up,rch_id_dn,n_rch_up,n_rch_down,fdir_set,conn_reach,rg_us_nd,rg_ds_nd,rg_inlet,rg_outlet,rg_flux,rg_outflx,wse,wse_var,facc,n_chan_max,n_chan_mod,obstr_type,grod_id,hfalls_id,dist_out,lakeflag,swot_orbit,swot_obs,type,river_name,edit_flag,trib_flag,path_freq,path_order,path_segs,main_side,strm_order,end_reach,network,mask_date
5.883432462923654,4.495092711197380,14,13700.413248207891229,63,98.739327460736519,3051.672584410973286,267.294927003166038,17 18,"19",2,1,1,"17, 18, 19, 20",26,27,0,0,0.005366650394898,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2019 Landsat 8, manually cleaned in 2025"
5.894764608643116,4.535526558994500,17,1671.771521108054458,7,61.496203260028565,106.995759485422298,119.537925363984670,"34","14",1,1,1,"34, 32, 18, 14",31,26,0,0,0.003025447227588,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2019 Landsat 8, manually cleaned in 2025"
5.899186479329580,4.531812407814406,18,1585.121618776570813,7,59.768962681992342,85.813396703670051,119.537925363984670,"25","14",1,1,1,"25, 26, 17, 14",32,26,0,0,0.002341203167309,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2019 Landsat 8, manually cleaned in 2025"
5.884147444351050,4.470331717414142,19,42.263038816922482,1,133.647463501583019,0.000000000000000,133.647463501583019,14 20,21 22,2,2,1,"14, 20, 21, 22",27,28,0,0,0.006340052576299,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2019 Landsat 8, manually cleaned in 2025"
5.887288092371278,4.477769014550790,20,2585.811885203008842,11,60.108101242976609,155.420544458980231,133.647463501583019,"26","19",1,1,1,"27, 26, 14, 19",33,27,0,0,0.000973402181401,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2019 Landsat 8, manually cleaned in 2025"
5.867966906328156,4.469949172157204,21,3963.865959290244518,17,186.390925546098373,1230.518507260896286,298.844813409961660,"19","29",1,1,1,"19, 22, 29",28,34,0,0,0.004800653251078,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2019 Landsat 8, manually cleaned in 2025"
5.883558653404818,4.463715185729548,22,4371.993965285905688,20,59.768962681992328,425.179576597561436,239.075850727969339,"19","29",1,1,1,"19, 21, 29",28,34,0,0,0.001539399325221,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2019 Landsat 8, manually cleaned in 2025"
5.920336644671644,4.545188513572866,25,6022.011913133623239,27,59.912899396828678,10.269329495211394,84.526077633844963,"35",18 26,1,2,1,"34, 35, 18, 26",37,32,0,0,0.005253953049565,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2019 Landsat 8, manually cleaned in 2025"
5.899326470432628,4.506571383558184,26,10363.241680084682230,46,74.360073250109053,530.730587625804446,133.647463501583019,"25",20 27,1,2,1,"18, 25, 20, 27",32,33,0,0,0.002912749882256,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2019 Landsat 8, manually cleaned in 2025"
5.892363707746186,4.467420231940271,27,4095.782442130156596,18,119.755749653728074,285.027119732435438,179.306888045977018,"26","36",1,1,1,"20, 26, 36, 37",33,38,0,0,0.001939347700854,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2019 Landsat 8, manually cleaned in 2025"
5.881891689010676,4.453759116932212,29,1698.652460757546351,7,291.747775366555686,1806.473917323820842,418.382738773946357,21 22,"50",2,1,1,"21, 22, 38, 50",34,39,0,0,0.006340052576299,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2019 Landsat 8, manually cleaned in 2025"
5.892499420056098,4.546697069765796,32,1805.811828645604464,8,65.176151573620061,333.458127305709695,133.647463501583019,"34",42 43,1,2,1,"17, 34, 42, 43",31,42,0,0,0.003206490752763,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2019 Landsat 8, manually cleaned in 2025"
5.913760798209636,4.551275795927434,34,4321.600018388337048,19,71.065247394049578,318.856873558815209,133.647463501583019,"35",17 32,1,2,1,"25, 35, 17, 32",37,31,0,0,0.006231937980351,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2019 Landsat 8, manually cleaned in 2025"
5.929666557665002,4.604248686001296,35,15894.723334286456520,72,62.911848099042665,137.831571300920416,215.500059631217027,"45",25 34,1,2,1,"44, 45, 25, 34",44,37,0,0,0.011485891029916,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2019 Landsat 8, manually cleaned in 2025"
5.909554822286994,4.457550543402519,36,1836.576026980466395,8,149.628223926435680,941.107578807358323,253.578232901534847,27 37,38 60,2,2,1,"27, 37, 38, 60",38,45,0,0,0.005003774539074,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2019 Landsat 8, manually cleaned in 2025"
5.914967838357982,4.465197935016552,37,3209.502734678557317,14,60.056836111665014,88.532268014576147,119.537925363984670,"48","36",1,1,1,"48, 49, 27, 36",46,38,0,0,0.003064426838220,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2019 Landsat 8, manually cleaned in 2025"
5.894306575406544,4.453153191715923,38,2505.533456964441939,11,233.727012818142668,4599.549089580149484,422.630388169224773,"36","50",1,1,1,"36, 60, 29, 50",45,39,0,0,0.003897375403917,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2019 Landsat 8, manually cleaned in 2025"
5.884158168315800,4.562289890695990,42,4625.572198187441245,21,62.170057308558881,133.186387570603358,133.647463501583019,"32","52",1,1,1,"32, 43, 52, 53",42,49,0,0,0.001120963729862,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2019 Landsat 8, manually cleaned in 2025"
