x,y,reach_id_R,reach_len,n_nodes,width,width_var,max_width,rch_id_up,rch_id_dn,n_rch_up,n_rch_down,fdir_set,conn_reach,rg_us_nd,rg_ds_nd,rg_inlet,rg_outlet,rg_flux,rg_outflx,wse,wse_var,facc,n_chan_max,n_chan_mod,obstr_type,grod_id,hfalls_id,dist_out,lakeflag,swot_orbit,swot_obs,type,river_name,edit_flag,trib_flag,path_freq,path_order,path_segs,main_side,strm_order,end_reach,network,mask_date
-150.630750470455496,70.368592167623461,356,4804.112549695428243,21,324.122725465707958,53432.399401575763477,1235.475616918440210,"294",391 392,1,2,1,"294, 324, 391, 392",245,291,0,0,0.077339643361907,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.633983604068646,70.402412095862147,358,3779.482681718904132,17,548.083703967234783,43594.129053457072587,1214.907403878995183,"326",378 382,1,2,1,"326, 359, 378, 382",270,293,0,0,0.027640956932527,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.628207348982784,70.387607716528592,359,1616.984848098349858,7,824.669572090872521,3758.956508480160664,1120.892501536164218,"326","395",1,1,1,"326, 358, 395, 391",270,294,0,0,0.041589735218786,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.650427677649759,70.422524926124609,375,1049.116882454314236,4,437.344288196445518,1214.613263826166758,553.172667437573182,"343","347",1,1,1,"343, 346, 347, 377",282,284,0,0,0.083269648828048,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.639270152688169,70.425666932700693,377,759.411254969543052,3,193.245553203367621,15267.676041240139966,553.172667437573182,"378","347",1,1,1,"344, 378, 347, 375",283,284,0,0,0.005818333584201,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.626670782824846,70.421007477087201,378,994.264068711928530,4,347.224836713479590,5396.714090692295031,600.000000000000000,"358",344 377,1,2,1,"358, 382, 344, 377",293,283,0,0,0.015042932573168,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.552480751874441,70.432817393997695,381,662.132034355964379,3,222.676555599088658,3164.975704543259781,402.492235949962151,"382","566",1,1,1,"350, 382, 414, 566",286,307,0,0,0.006815840489302,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.593979010589408,70.426613509662744,382,3049.188309203675544,13,290.790836814169381,4011.691170698527458,600.000000000000000,"358",350 381,1,2,1,"358, 378, 350, 381",293,286,0,0,0.012598024359358,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.586792571400167,70.387379350803343,389,90.000000000000000,1,553.833851810599413,1068.064588635016207,600.000000000000000,425 392,"390",2,1,1,"425, 392, 355, 390",314,290,0,0,0.040414826505719,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.567354081106771,70.394009292662332,390,2027.056274847712757,9,649.805259738036966,11343.648115241136111,1047.854951794378849,355 389,"428",2,1,1,"355, 389, 427, 428",290,315,0,0,0.102502634503052,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.603348216587307,70.387359087154564,391,411.837661840735791,1,577.703731723500368,9894.761989105538305,789.176786277954307,"356","395",1,1,1,"356, 392, 359, 395",291,294,0,0,0.045284491231968,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.593891154093342,70.386699582692941,392,499.705627484771412,2,408.934284180652583,2872.751221657268616,536.656314599949610,"356","389",1,1,1,"356, 391, 389, 425",291,314,0,0,0.032055152129939,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.605344487425981,70.390243439119104,395,434.558441227157118,2,779.050531260418438,649.500512090484904,816.088230524126629,359 391,429 425,2,2,1,"359, 391, 429, 425",294,316,0,0,0.086874226450755,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.561056217842605,70.412127891415622,414,5413.158005400382535,25,137.991455502010126,5404.710638821829889,600.000000000000000,"429","566",1,1,1,"427, 429, 381, 566",328,307,0,0,0.016108469163899,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.421865838461571,70.462173238951593,417,1420.660171779821212,6,324.749419356629289,34051.904322367867280,842.140130857091890,447 448,"565",2,1,1,"447, 448, 418, 565",331,309,0,0,0.012686540121158,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.407646660306114,70.453229201117125,418,3202.203461105325914,14,218.849588427089600,51437.902016370499041,1027.034566117421491,"450","565",1,1,1,"450, 572, 417, 565",332,309,0,0,0.010854677163843,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.534066571513762,70.382257828141007,423,4632.274887854689950,20,940.825994502910248,7521.584834345444506,1181.862936215532500,"324",455 523,1,2,1,"324, 355, 455, 523",268,336,0,0,0.158486221990486,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.594811024090717,70.389644868765274,425,738.822509939085876,3,60.000000000000000,42018.349321193418291,724.982758415674311,"395","389",1,1,1,"395, 429, 389, 392",316,314,0,0,0.008359674375781,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.567156629097951,70.401777020368797,427,1246.690475583121042,5,534.594946637012185,25888.304912882202188,1047.854951794378849,"429","428",1,1,1,"414, 429, 390, 428",328,315,0,0,0.062406082911075,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.540360551635843,70.403650285087082,428,1238.528137423856833,5,1127.624760808261954,2412.689069361814745,1260.000000000000000,390 427,457 458,2,2,1,"390, 427, 457, 458",315,338,0,0,0.164908717414127,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.590052034306268,70.395452898985667,429,1335.807358037435279,5,563.523519306765820,3313.514989956979207,724.982758415674311,"395",414 427,1,2,1,"395, 425, 414, 427",316,328,0,0,0.078514552074974,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.445797672316530,70.448632229504511,447,2515.218613006976739,11,179.828160752599160,38857.320055464952020,967.470929795825896,"480","417",1,1,1,"479, 480, 417, 448",353,331,0,0,0.005866883569670,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.438403034949260,70.459317835354710,448,284.558441227157118,1,258.723643775355129,2812.076151603137987,360.000000000000000,"451","417",1,1,1,"451, 569, 417, 447",334,331,0,0,0.006819656551488,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.419654133545123,70.440451341434624,450,434.558441227157175,2,1205.827715148314610,5641.059841733543180,1288.254633215032982,479 491,418 572,2,2,1,"479, 491, 418, 572",354,332,0,0,0.062085910445781,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.452405014492882,70.458956666951465,451,989.116882454314464,4,227.825393801112398,35694.811326828224992,842.140130857091890,"453",448 569,1,2,1,"453, 571, 448, 569",335,334,0,0,0.013438058344154,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.476406985096105,70.452854688378977,453,2063.086578651013497,9,856.564859419999379,4678.754874523628132,967.470929795825896,483 484,451 571,2,2,1,"483, 484, 451, 571",355,335,0,0,0.060654759812916,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.457139338565497,70.398958492456032,455,2845.218613006976739,13,719.594084492728825,12987.238809553504325,1181.862936215532500,"423",485 486,1,2,1,"423, 523, 485, 486",336,356,0,0,0.100405436806350,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.515018640181466,70.415179982427745,457,2279.482681718905042,10,813.555923027734707,3403.325520409221099,1020.000000000000000,"428",484 515,1,2,1,"428, 458, 484, 515",338,358,0,0,0.100907725269388,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.516453847373015,70.406810370433959,458,1022.132034355964265,4,516.000000000000000,28969.143363180297456,1020.000000000000000,"428",491 492,1,2,1,"428, 457, 491, 492",338,359,0,0,0.064000992144739,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.434345151664417,70.439365460552096,479,750.000000000000000,3,1053.981349341810756,11077.161393462058186,1288.254633215032982,"480","450",1,1,1,"447, 480, 450, 491",353,354,0,0,0.034386081886802,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
